# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
99            	smoothSolver	4.298640e-03	3.572990e-04	6	1.657150e-01	1.400250e-02	3	false	GAMG	1.699970e-01	1.066500e-03	4	true
100           	smoothSolver	4.295380e-03	3.570430e-04	6	1.587420e-01	1.517880e-02	3	false	GAMG	1.440380e-01	1.195270e-03	4	true
101           	smoothSolver	4.290870e-03	3.567530e-04	6	1.821490e-01	1.559360e-02	3	false	GAMG	1.535340e-01	1.169910e-03	4	true
102           	smoothSolver	4.288810e-03	3.565790e-04	6	1.681310e-01	1.496130e-02	3	false	GAMG	1.457450e-01	1.451560e-03	5	true
103           	smoothSolver	4.285140e-03	3.563010e-04	6	1.822820e-01	1.406200e-02	3	false	GAMG	1.480280e-01	1.322580e-03	4	true
104           	smoothSolver	4.281670e-03	3.560490e-04	6	1.939380e-01	1.372520e-02	3	false	GAMG	1.303580e-01	8.197310e-04	4	true
105           	smoothSolver	4.280110e-03	3.558460e-04	6	1.997160e-01	1.425160e-02	3	false	GAMG	1.480080e-01	8.947970e-04	4	true
106           	smoothSolver	4.276110e-03	3.556130e-04	6	2.143080e-01	1.517290e-02	3	false	GAMG	1.556410e-01	8.462160e-04	4	true
107           	smoothSolver	4.273760e-03	3.553170e-04	6	2.048450e-01	1.433290e-02	3	false	GAMG	1.575310e-01	1.058770e-03	4	true
108           	smoothSolver	4.269710e-03	3.549950e-04	6	1.958960e-01	1.294020e-02	3	false	GAMG	1.432390e-01	1.363060e-03	4	true
109           	smoothSolver	4.266650e-03	3.546520e-04	6	2.109880e-01	1.594850e-02	3	false	GAMG	1.609200e-01	4.978390e-04	6	true
110           	smoothSolver	4.264880e-03	3.545310e-04	6	2.131610e-01	1.638250e-02	3	false	GAMG	1.774610e-01	1.173790e-03	4	true
111           	smoothSolver	4.263680e-03	3.544110e-04	6	2.007950e-01	1.760460e-02	3	false	GAMG	1.658320e-01	1.161580e-03	4	true
112           	smoothSolver	4.260350e-03	3.540760e-04	6	2.196520e-01	1.786940e-02	3	false	GAMG	1.609340e-01	1.155710e-03	4	true
113           	smoothSolver	4.257820e-03	3.537980e-04	6	2.205980e-01	1.958410e-02	3	false	GAMG	1.892760e-01	1.697900e-03	4	true
114           	smoothSolver	4.254090e-03	3.535220e-04	6	2.337770e-01	1.718590e-02	3	false	GAMG	1.895790e-01	1.510290e-03	4	true
115           	smoothSolver	4.250360e-03	3.531260e-04	6	2.275820e-01	1.732780e-02	3	false	GAMG	1.747660e-01	1.233360e-03	4	true
116           	smoothSolver	4.246260e-03	3.528200e-04	6	2.292780e-01	1.783660e-02	3	false	GAMG	1.802180e-01	1.351370e-03	4	true
117           	smoothSolver	4.242170e-03	3.524170e-04	6	2.303490e-01	1.758040e-02	3	false	GAMG	1.673690e-01	1.480070e-03	4	true
118           	smoothSolver	4.238980e-03	3.521170e-04	6	2.487150e-01	1.541010e-02	3	false	GAMG	1.665620e-01	1.225090e-03	4	true
119           	smoothSolver	4.234040e-03	3.516430e-04	6	2.551150e-01	1.930070e-02	3	false	GAMG	1.719450e-01	1.537580e-03	4	true
