# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
77            	smoothSolver	5.150980e-04	3.255330e-05	2	5.630700e-02	2.964930e-03	1	false	GAMG	7.556420e-03	3.733110e-05	4	true
78            	smoothSolver	5.107080e-04	3.234680e-05	2	5.534290e-02	2.917040e-03	1	false	GAMG	7.397120e-03	3.640400e-05	4	true
79            	smoothSolver	5.063930e-04	3.214350e-05	2	5.433940e-02	2.868740e-03	1	false	GAMG	7.238010e-03	3.551470e-05	4	true
80            	smoothSolver	5.021530e-04	3.194320e-05	2	5.333180e-02	2.817010e-03	1	false	GAMG	7.083220e-03	3.462630e-05	4	true
81            	smoothSolver	4.979840e-04	3.174580e-05	2	5.231290e-02	2.762910e-03	1	false	GAMG	6.929240e-03	3.374650e-05	4	true
82            	smoothSolver	4.938850e-04	3.155140e-05	2	5.131770e-02	2.707300e-03	1	false	GAMG	6.785800e-03	3.287540e-05	4	true
83            	smoothSolver	4.898550e-04	3.135980e-05	2	5.037400e-02	2.651040e-03	1	false	GAMG	6.648470e-03	3.201730e-05	4	true
84            	smoothSolver	4.858920e-04	3.117110e-05	2	4.946270e-02	2.594830e-03	1	false	GAMG	6.512360e-03	3.118910e-05	4	true
85            	smoothSolver	4.819950e-04	3.098500e-05	2	4.854860e-02	2.539110e-03	1	false	GAMG	6.378280e-03	3.040750e-05	4	true
86            	smoothSolver	4.781620e-04	3.080170e-05	2	4.767350e-02	2.484640e-03	1	false	GAMG	6.248150e-03	2.965990e-05	4	true
87            	smoothSolver	4.743910e-04	3.062100e-05	2	4.682240e-02	2.431830e-03	1	false	GAMG	6.119470e-03	2.893890e-05	4	true
88            	smoothSolver	4.706820e-04	3.044280e-05	2	4.599720e-02	2.381180e-03	1	false	GAMG	5.992560e-03	2.823880e-05	4	true
89            	smoothSolver	4.670320e-04	3.026720e-05	2	4.520250e-02	2.333840e-03	1	false	GAMG	5.875080e-03	2.755560e-05	4	true
90            	smoothSolver	4.634410e-04	3.009410e-05	2	4.442180e-02	2.289300e-03	1	false	GAMG	5.760440e-03	2.690280e-05	4	true
91            	smoothSolver	4.599060e-04	2.992330e-05	2	4.366450e-02	2.247520e-03	1	false	GAMG	5.648210e-03	2.628830e-05	4	true
92            	smoothSolver	4.564280e-04	2.975500e-05	2	4.293550e-02	2.208650e-03	1	false	GAMG	5.537160e-03	2.569160e-05	4	true
93            	smoothSolver	4.530040e-04	2.958900e-05	2	4.223580e-02	2.172710e-03	1	false	GAMG	5.427010e-03	2.512220e-05	4	true
94            	smoothSolver	4.496330e-04	2.942520e-05	2	4.156000e-02	2.140850e-03	1	false	GAMG	5.317620e-03	2.457600e-05	4	true
95            	smoothSolver	4.463140e-04	2.926370e-05	2	4.091060e-02	2.113570e-03	1	false	GAMG	5.212490e-03	2.405010e-05	4	true
96            	smoothSolver	4.430470e-04	2.910440e-05	2	4.029430e-02	2.087810e-03	1	false	GAMG	5.110680e-03	2.354980e-05	4	true
97            	smoothSolver	4.398290e-04	2.894720e-05	2	3.970510e-02	2.063350e-03	1	false	GAMG	5.014920e-03	2.307420e-05	4	true
98            	smoothSolver	4.366600e-04	2.879220e-05	2	3.913160e-02	2.040090e-03	1	false	GAMG	4.926480e-03	2.262440e-05	4	true
99            	smoothSolver	4.335380e-04	2.863940e-05	2	3.859380e-02	2.017920e-03	1	false	GAMG	4.841230e-03	2.219690e-05	4	true
100           	smoothSolver	4.304630e-04	2.848860e-05	2	3.810080e-02	2.000110e-03	1	false	GAMG	4.757640e-03	2.178730e-05	4	true
101           	smoothSolver	4.274340e-04	2.833980e-05	2	3.763790e-02	1.984050e-03	1	false	GAMG	4.675960e-03	2.139810e-05	4	true
102           	smoothSolver	4.244490e-04	2.819300e-05	2	3.719080e-02	1.969570e-03	1	false	GAMG	4.596420e-03	2.102630e-05	4	true
103           	smoothSolver	4.215080e-04	2.804810e-05	2	3.677180e-02	1.956410e-03	1	false	GAMG	4.519350e-03	2.067110e-05	4	true
104           	smoothSolver	4.186100e-04	2.790500e-05	2	3.636830e-02	1.944380e-03	1	false	GAMG	4.445740e-03	2.033280e-05	4	true
105           	smoothSolver	4.157530e-04	2.776380e-05	2	3.601900e-02	1.933290e-03	1	false	GAMG	4.373140e-03	2.000810e-05	4	true
106           	smoothSolver	4.129370e-04	2.762430e-05	2	3.568960e-02	1.922950e-03	1	false	GAMG	4.302230e-03	1.969680e-05	4	true
107           	smoothSolver	4.101610e-04	2.748650e-05	2	3.537230e-02	1.913210e-03	1	false	GAMG	4.233430e-03	1.939870e-05	4	true
108           	smoothSolver	4.074250e-04	2.735050e-05	2	3.506490e-02	1.903920e-03	1	false	GAMG	4.167120e-03	1.911610e-05	4	true
109           	smoothSolver	4.047260e-04	2.721620e-05	2	3.476100e-02	1.894910e-03	1	false	GAMG	4.104990e-03	1.884710e-05	4	true
110           	smoothSolver	4.020660e-04	2.708350e-05	2	3.446120e-02	1.886340e-03	1	false	GAMG	4.044290e-03	1.859350e-05	4	true
111           	smoothSolver	3.994420e-04	2.695240e-05	2	3.417110e-02	1.878200e-03	1	false	GAMG	3.984960e-03	1.835090e-05	4	true
112           	smoothSolver	3.968530e-04	2.682280e-05	2	3.389470e-02	1.873560e-03	1	false	GAMG	3.927960e-03	1.811640e-05	4	true
