# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
70            	smoothSolver	2.334380e-03	2.130830e-04	10	3.354080e-02	2.973670e-03	9	false	GAMG	1.125310e-01	1.072840e-03	17	true
71            	smoothSolver	2.326310e-03	2.127040e-04	10	3.421870e-02	3.021230e-03	9	false	GAMG	1.095900e-01	1.040450e-03	24	true
72            	smoothSolver	2.317940e-03	2.123190e-04	10	3.343590e-02	2.831790e-03	9	false	GAMG	1.334160e-01	1.257880e-03	12	true
73            	smoothSolver	2.309210e-03	2.119070e-04	10	3.321300e-02	2.829660e-03	9	false	GAMG	1.421280e-01	1.415160e-03	14	true
74            	smoothSolver	2.301030e-03	2.115190e-04	10	3.330370e-02	2.793470e-03	9	false	GAMG	1.555750e-01	1.513820e-03	16	true
75            	smoothSolver	2.292630e-03	2.111160e-04	10	3.272930e-02	2.745800e-03	9	false	GAMG	1.616220e-01	1.560510e-03	10	true
76            	smoothSolver	2.284410e-03	2.107130e-04	10	3.228590e-02	2.747500e-03	9	false	GAMG	1.336670e-01	1.319600e-03	18	true
77            	smoothSolver	2.275970e-03	2.102980e-04	10	3.213260e-02	2.691680e-03	9	false	GAMG	1.327950e-01	1.287510e-03	15	true
78            	smoothSolver	2.267060e-03	2.098520e-04	10	3.134060e-02	2.493250e-03	9	false	GAMG	1.168810e-01	1.110780e-03	15	true
79            	smoothSolver	2.258820e-03	2.094420e-04	10	3.165980e-02	2.535140e-03	9	false	GAMG	1.145360e-01	1.101410e-03	13	true
80            	smoothSolver	2.250240e-03	2.090130e-04	10	3.130590e-02	3.087730e-03	8	false	GAMG	1.145410e-01	1.092500e-03	7	true
81            	smoothSolver	2.241850e-03	2.085670e-04	10	3.102340e-02	3.026100e-03	8	false	GAMG	1.093800e-01	1.087650e-03	14	true
82            	smoothSolver	2.233420e-03	2.081320e-04	10	3.116360e-02	3.084470e-03	8	false	GAMG	1.124260e-01	1.117830e-03	10	true
83            	smoothSolver	2.224830e-03	2.076800e-04	10	3.148530e-02	3.063580e-03	8	false	GAMG	1.006800e-01	9.762490e-04	14	true
84            	smoothSolver	2.216480e-03	2.072430e-04	10	3.181940e-02	3.016280e-03	8	false	GAMG	9.027130e-02	9.009350e-04	17	true
85            	smoothSolver	2.208160e-03	2.067930e-04	10	3.089900e-02	2.946930e-03	8	false	GAMG	8.295730e-02	8.080550e-04	11	true
86            	smoothSolver	2.199690e-03	2.063440e-04	10	2.866070e-02	2.817730e-03	8	false	GAMG	7.774130e-02	7.698140e-04	15	true
87            	smoothSolver	2.190950e-03	2.058600e-04	10	2.941550e-02	2.739880e-03	8	false	GAMG	7.851000e-02	7.493980e-04	16	true
88            	smoothSolver	2.182360e-03	2.053710e-04	10	2.906830e-02	2.740520e-03	8	false	GAMG	7.458730e-02	7.107320e-04	14	true
89            	smoothSolver	2.173670e-03	2.048820e-04	10	2.997700e-02	2.745720e-03	8	false	GAMG	7.839860e-02	7.380710e-04	12	true
90            	smoothSolver	2.164990e-03	2.043810e-04	10	2.825100e-02	2.553270e-03	8	false	GAMG	7.746690e-02	7.602470e-04	11	true
91            	smoothSolver	2.156490e-03	2.038850e-04	10	2.742380e-02	2.547020e-03	8	false	GAMG	7.406290e-02	7.157100e-04	9	true
92            	smoothSolver	2.147780e-03	2.033770e-04	10	2.760120e-02	2.491090e-03	8	false	GAMG	7.388970e-02	7.105020e-04	10	true
93            	smoothSolver	2.139170e-03	2.028680e-04	10	2.690500e-02	2.426930e-03	8	false	GAMG	7.275370e-02	7.268870e-04	10	true
94            	smoothSolver	2.130370e-03	2.023410e-04	10	2.726280e-02	2.502770e-03	8	false	GAMG	7.700940e-02	7.668820e-04	5	true
95            	smoothSolver	2.121960e-03	2.018260e-04	10	2.787170e-02	2.403570e-03	8	false	GAMG	7.380510e-02	7.243180e-04	12	true
96            	smoothSolver	2.113270e-03	2.013110e-04	10	2.859600e-02	2.469240e-03	8	false	GAMG	7.640040e-02	7.591380e-04	9	true
97            	smoothSolver	2.104760e-03	2.007880e-04	10	2.584440e-02	2.283570e-03	8	false	GAMG	6.832350e-02	6.765850e-04	17	true
98            	smoothSolver	2.096190e-03	2.002560e-04	10	2.581850e-02	2.270540e-03	8	false	GAMG	6.149290e-02	6.004960e-04	13	true
99            	smoothSolver	2.087780e-03	1.997320e-04	10	2.516070e-02	2.270860e-03	8	false	GAMG	6.820180e-02	6.554760e-04	5	true
100           	smoothSolver	2.079070e-03	1.991870e-04	10	2.525060e-02	2.182870e-03	8	false	GAMG	6.203800e-02	6.108060e-04	16	true
101           	smoothSolver	2.070470e-03	1.986380e-04	10	2.562860e-02	2.249150e-03	8	false	GAMG	6.157840e-02	5.093970e-04	5	true
102           	smoothSolver	2.062020e-03	1.980910e-04	10	2.608690e-02	2.241860e-03	8	false	GAMG	6.349080e-02	5.949990e-04	5	true
103           	smoothSolver	2.053580e-03	1.975430e-04	10	2.670880e-02	2.185910e-03	8	false	GAMG	6.036390e-02	5.870170e-04	7	true
104           	smoothSolver	2.045020e-03	1.969900e-04	10	2.648580e-02	2.221410e-03	8	false	GAMG	5.771950e-02	4.990280e-04	5	true
105           	smoothSolver	2.036310e-03	1.964120e-04	10	2.727360e-02	2.142870e-03	8	false	GAMG	5.348730e-02	5.202390e-04	12	true
106           	smoothSolver	2.027890e-03	1.958630e-04	10	2.766030e-02	2.712680e-03	7	false	GAMG	5.347240e-02	5.059100e-04	9	true
107           	smoothSolver	2.019470e-03	1.953180e-04	10	2.627810e-02	2.129970e-03	8	false	GAMG	5.491140e-02	4.777230e-04	5	true
108           	smoothSolver	2.011080e-03	1.947500e-04	10	2.451490e-02	2.115730e-03	8	false	GAMG	5.636510e-02	5.430050e-04	13	true
109           	smoothSolver	2.002580e-03	1.941810e-04	10	2.659310e-02	2.653400e-03	7	false	GAMG	5.491130e-02	5.465900e-04	7	true
110           	smoothSolver	1.994360e-03	1.936250e-04	10	2.499280e-02	2.119060e-03	8	false	GAMG	5.391740e-02	5.121410e-04	13	true
111           	smoothSolver	1.986060e-03	1.930780e-04	10	2.606690e-02	2.578010e-03	7	false	GAMG	5.286680e-02	5.173800e-04	5	true
112           	smoothSolver	1.977640e-03	1.925040e-04	10	2.577270e-02	2.026590e-03	8	false	GAMG	5.217700e-02	5.022140e-04	7	true
113           	smoothSolver	1.969270e-03	1.919360e-04	10	2.727770e-02	2.702140e-03	7	false	GAMG	5.227690e-02	5.059310e-04	11	true
114           	smoothSolver	1.960990e-03	1.913740e-04	10	2.591450e-02	2.049490e-03	8	false	GAMG	5.231920e-02	5.151460e-04	9	true
