# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
59            	smoothSolver	2.994190e-03	2.498660e-04	10	4.230450e-02	3.556770e-03	9	false	GAMG	1.323770e-02	1.269030e-04	44	true
60            	smoothSolver	2.975230e-03	2.491360e-04	10	4.224110e-02	3.502280e-03	9	false	GAMG	1.283100e-02	1.267200e-04	40	true
61            	smoothSolver	2.956250e-03	2.484080e-04	10	4.227820e-02	3.439720e-03	9	false	GAMG	1.305840e-02	1.274910e-04	42	true
62            	smoothSolver	2.937280e-03	2.476500e-04	10	4.010800e-02	3.395760e-03	9	false	GAMG	1.231920e-02	1.151120e-04	38	true
63            	smoothSolver	2.918180e-03	2.468630e-04	10	3.894970e-02	3.337260e-03	9	false	GAMG	1.168650e-02	1.080370e-04	43	true
64            	smoothSolver	2.899020e-03	2.460530e-04	10	3.713830e-02	3.243060e-03	9	false	GAMG	1.072210e-02	1.048910e-04	39	true
65            	smoothSolver	2.880200e-03	2.452450e-04	10	3.468050e-02	3.123240e-03	9	false	GAMG	1.025920e-02	9.761270e-05	46	true
66            	smoothSolver	2.861440e-03	2.444350e-04	10	3.446710e-02	3.052010e-03	9	false	GAMG	1.081510e-02	1.025330e-04	38	true
67            	smoothSolver	2.842320e-03	2.435750e-04	10	3.438870e-02	3.016630e-03	9	false	GAMG	1.037720e-02	9.812330e-05	42	true
68            	smoothSolver	2.822930e-03	2.426970e-04	10	3.392680e-02	2.974100e-03	9	false	GAMG	1.063750e-02	1.007260e-04	43	true
69            	smoothSolver	2.803630e-03	2.417870e-04	10	3.352550e-02	2.951730e-03	9	false	GAMG	9.365380e-03	7.893930e-05	34	true
70            	smoothSolver	2.784250e-03	2.408580e-04	10	3.323490e-02	2.993460e-03	9	false	GAMG	9.471410e-03	8.416380e-05	45	true
71            	smoothSolver	2.764760e-03	2.399010e-04	10	3.237340e-02	2.989450e-03	9	false	GAMG	9.162690e-03	7.790490e-05	46	true
72            	smoothSolver	2.745300e-03	2.389350e-04	10	3.187060e-02	2.946560e-03	9	false	GAMG	8.746710e-03	8.181150e-05	46	true
73            	smoothSolver	2.725760e-03	2.379570e-04	10	3.171540e-02	2.928790e-03	9	false	GAMG	9.438610e-03	6.259880e-05	40	true
74            	smoothSolver	2.705860e-03	2.369280e-04	10	3.035650e-02	2.914080e-03	9	false	GAMG	9.270010e-03	8.438380e-05	38	true
75            	smoothSolver	2.686080e-03	2.358940e-04	10	3.060750e-02	2.874820e-03	9	false	GAMG	8.827370e-03	8.570290e-05	35	true
76            	smoothSolver	2.666190e-03	2.348350e-04	10	2.900330e-02	2.753570e-03	9	false	GAMG	8.863440e-03	8.442820e-05	31	true
77            	smoothSolver	2.646210e-03	2.337460e-04	10	2.869610e-02	2.733550e-03	9	false	GAMG	8.253970e-03	7.790440e-05	35	true
78            	smoothSolver	2.626190e-03	2.326410e-04	10	2.751490e-02	2.616560e-03	9	false	GAMG	9.002020e-03	8.501150e-05	41	true
79            	smoothSolver	2.606210e-03	2.315280e-04	10	2.688560e-02	2.595580e-03	9	false	GAMG	8.915730e-03	8.706680e-05	43	true
80            	smoothSolver	2.586170e-03	2.303890e-04	10	2.683690e-02	2.513810e-03	9	false	GAMG	8.584360e-03	8.519640e-05	36	true
81            	smoothSolver	2.566150e-03	2.292370e-04	10	2.635580e-02	2.459590e-03	9	false	GAMG	1.029630e-02	9.056630e-05	35	true
82            	smoothSolver	2.545900e-03	2.280650e-04	10	2.527550e-02	2.488190e-03	9	false	GAMG	9.600780e-03	9.276010e-05	32	true
83            	smoothSolver	2.525660e-03	2.268680e-04	10	2.496160e-02	2.459220e-03	9	false	GAMG	9.448110e-03	8.960830e-05	35	true
84            	smoothSolver	2.505550e-03	2.256670e-04	10	2.532930e-02	2.416960e-03	9	false	GAMG	1.075890e-02	1.046080e-04	37	true
85            	smoothSolver	2.485400e-03	2.244530e-04	10	2.496300e-02	2.424180e-03	9	false	GAMG	1.215830e-02	1.186110e-04	41	true
86            	smoothSolver	2.465140e-03	2.232100e-04	10	2.343940e-02	1.894960e-03	10	false	GAMG	1.170410e-02	1.111770e-04	47	true
87            	smoothSolver	2.445050e-03	2.219620e-04	10	2.319870e-02	2.275130e-03	9	false	GAMG	1.219070e-02	1.203330e-04	40	true
88            	smoothSolver	2.424930e-03	2.207050e-04	10	2.261740e-02	2.248520e-03	9	false	GAMG	1.392050e-02	1.339650e-04	39	true
89            	smoothSolver	2.405150e-03	2.194640e-04	10	2.258430e-02	2.189620e-03	9	false	GAMG	1.502480e-02	1.501220e-04	31	true
90            	smoothSolver	2.385500e-03	2.182160e-04	10	2.196090e-02	2.110510e-03	9	false	GAMG	1.755860e-02	1.747370e-04	39	true
91            	smoothSolver	2.365750e-03	2.169550e-04	10	2.119010e-02	2.085460e-03	9	false	GAMG	1.759860e-02	1.679660e-04	33	true
92            	smoothSolver	2.346330e-03	2.156970e-04	10	2.021470e-02	2.010960e-03	9	false	GAMG	2.071650e-02	1.958680e-04	30	true
93            	smoothSolver	2.327130e-03	2.144470e-04	10	2.061310e-02	1.978120e-03	9	false	GAMG	2.104730e-02	1.954830e-04	36	true
94            	smoothSolver	2.308100e-03	2.132060e-04	10	2.042090e-02	1.919440e-03	9	false	GAMG	2.523340e-02	2.441780e-04	31	true
95            	smoothSolver	2.289380e-03	2.119770e-04	10	1.985450e-02	1.890040e-03	9	false	GAMG	3.014930e-02	2.456670e-04	32	true
96            	smoothSolver	2.270920e-03	2.107640e-04	10	1.981830e-02	1.875450e-03	9	false	GAMG	3.358290e-02	3.244310e-04	31	true
97            	smoothSolver	2.252530e-03	2.095400e-04	10	1.907110e-02	1.863960e-03	9	false	GAMG	4.256140e-02	3.797390e-04	33	true
98            	smoothSolver	2.234400e-03	2.083300e-04	10	1.865910e-02	1.790280e-03	9	false	GAMG	5.032090e-02	4.098040e-04	34	true
99            	smoothSolver	2.216680e-03	2.071390e-04	10	1.831330e-02	1.747900e-03	9	false	GAMG	6.602480e-02	6.168280e-04	33	true
100           	smoothSolver	2.199030e-03	2.059430e-04	10	1.768380e-02	1.719320e-03	9	false	GAMG	7.640710e-02	7.400070e-04	33	true
101           	smoothSolver	2.181660e-03	2.047630e-04	10	1.707680e-02	1.672250e-03	9	false	GAMG	5.455380e-02	4.569630e-04	35	true
102           	smoothSolver	2.164680e-03	2.036010e-04	10	1.707600e-02	1.622710e-03	9	false	GAMG	4.783530e-02	4.257920e-04	32	true
103           	smoothSolver	2.147490e-03	2.024180e-04	10	1.690430e-02	1.611800e-03	9	false	GAMG	4.194480e-02	3.737610e-04	32	true
104           	smoothSolver	2.131010e-03	2.012920e-04	10	1.645640e-02	1.564520e-03	9	false	GAMG	3.486370e-02	3.484490e-04	30	true
105           	smoothSolver	2.114370e-03	2.001320e-04	10	1.598230e-02	1.529030e-03	9	false	GAMG	2.859530e-02	2.247070e-04	32	true
106           	smoothSolver	2.097930e-03	1.989920e-04	10	1.622510e-02	1.511990e-03	9	false	GAMG	2.488190e-02	2.455250e-04	30	true
107           	smoothSolver	2.081920e-03	1.978730e-04	10	1.610860e-02	1.499880e-03	9	false	GAMG	2.594540e-02	2.456980e-04	34	true
108           	smoothSolver	2.066280e-03	1.967770e-04	10	1.594520e-02	1.503750e-03	9	false	GAMG	2.414820e-02	1.978300e-04	32	true
109           	smoothSolver	2.050950e-03	1.957020e-04	10	1.590790e-02	1.487640e-03	9	false	GAMG	2.116270e-02	1.970350e-04	35	true
110           	smoothSolver	2.035890e-03	1.946430e-04	10	1.523880e-02	1.449430e-03	9	false	GAMG	1.857210e-02	1.674690e-04	30	true
111           	smoothSolver	2.021170e-03	1.935940e-04	10	1.543260e-02	1.442890e-03	9	false	GAMG	1.882920e-02	1.706340e-04	35	true
112           	smoothSolver	2.006810e-03	1.925810e-04	10	1.446090e-02	1.408730e-03	9	false	GAMG	1.657910e-02	1.585480e-04	34	true
113           	smoothSolver	1.992600e-03	1.915760e-04	10	1.430350e-02	1.370520e-03	9	false	GAMG	1.646170e-02	1.619840e-04	34	true
114           	smoothSolver	1.978740e-03	1.906010e-04	10	1.416080e-02	1.327530e-03	9	false	GAMG	1.431630e-02	1.275580e-04	36	true
115           	smoothSolver	1.965160e-03	1.896420e-04	10	1.395670e-02	1.318420e-03	9	false	GAMG	1.451360e-02	1.438210e-04	32	true
116           	smoothSolver	1.951810e-03	1.886970e-04	10	1.370870e-02	1.277350e-03	9	false	GAMG	1.352800e-02	1.185260e-04	33	true
117           	smoothSolver	1.938910e-03	1.877840e-04	10	1.409140e-02	1.272330e-03	9	false	GAMG	1.324110e-02	1.168430e-04	31	true
118           	smoothSolver	1.926020e-03	1.868710e-04	10	1.361860e-02	1.270180e-03	9	false	GAMG	1.358280e-02	1.309770e-04	32	true
119           	smoothSolver	1.913530e-03	1.859810e-04	10	1.343730e-02	1.260040e-03	9	false	GAMG	1.313460e-02	1.211550e-04	33	true
120           	smoothSolver	1.901210e-03	1.850990e-04	10	1.308590e-02	1.233360e-03	9	false	GAMG	1.217920e-02	1.175670e-04	34	true
121           	smoothSolver	1.889190e-03	1.842420e-04	10	1.318470e-02	1.205530e-03	9	false	GAMG	1.205450e-02	1.198770e-04	29	true
122           	smoothSolver	1.877240e-03	1.833820e-04	10	1.274140e-02	1.190010e-03	9	false	GAMG	1.079320e-02	1.010280e-04	30	true
123           	smoothSolver	1.865600e-03	1.825410e-04	10	1.248600e-02	1.166540e-03	9	false	GAMG	1.131290e-02	1.047350e-04	32	true
124           	smoothSolver	1.854210e-03	1.817210e-04	10	1.237960e-02	1.150610e-03	9	false	GAMG	1.012960e-02	1.002800e-04	33	true
125           	smoothSolver	1.843040e-03	1.809160e-04	10	1.236350e-02	1.154750e-03	9	false	GAMG	1.016120e-02	9.357050e-05	30	true
126           	smoothSolver	1.832050e-03	1.801180e-04	10	1.255020e-02	1.141880e-03	9	false	GAMG	9.771060e-03	9.497340e-05	31	true
127           	smoothSolver	1.821270e-03	1.793360e-04	10	1.186310e-02	1.137740e-03	9	false	GAMG	9.689750e-03	9.436590e-05	32	true
128           	smoothSolver	1.810720e-03	1.785690e-04	10	1.175160e-02	1.116670e-03	9	false	GAMG	9.521840e-03	9.257640e-05	31	true
129           	smoothSolver	1.800420e-03	1.778220e-04	10	1.167470e-02	1.096500e-03	9	false	GAMG	9.678110e-03	9.437830e-05	30	true
