# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
147           	smoothSolver	2.152780e-04	9.990980e-06	3	5.848500e-01	1.988130e-02	1	false	GAMG	4.409060e-02	4.120760e-04	8	true
148           	smoothSolver	2.142700e-04	9.978810e-06	3	5.742040e-01	1.793130e-02	1	false	GAMG	4.294800e-02	3.320500e-04	8	true
149           	smoothSolver	2.132820e-04	9.966330e-06	3	5.592080e-01	1.165600e-02	1	false	GAMG	4.198200e-02	3.228870e-04	6	true
150           	smoothSolver	2.123070e-04	9.954630e-06	3	5.566240e-01	1.138750e-02	1	false	GAMG	4.107010e-02	2.939510e-04	5	true
151           	smoothSolver	2.113420e-04	9.943820e-06	3	5.526190e-01	1.545670e-02	1	false	GAMG	3.984360e-02	3.023890e-04	5	true
152           	smoothSolver	2.103880e-04	9.933330e-06	3	5.395270e-01	1.920470e-02	1	false	GAMG	3.872550e-02	2.798570e-04	6	true
153           	smoothSolver	2.094480e-04	9.923020e-06	3	5.236470e-01	2.145490e-02	1	false	GAMG	3.725860e-02	2.925850e-04	6	true
154           	smoothSolver	2.085190e-04	9.912580e-06	3	5.110610e-01	2.332510e-02	1	false	GAMG	3.608260e-02	2.084980e-04	6	true
155           	smoothSolver	2.076010e-04	9.902330e-06	3	5.008430e-01	2.466640e-02	1	false	GAMG	3.584790e-02	1.943070e-04	5	true
156           	smoothSolver	2.066930e-04	9.893640e-06	3	4.895380e-01	2.470730e-02	1	false	GAMG	3.555520e-02	2.297720e-04	5	true
157           	smoothSolver	2.057940e-04	9.884710e-06	3	4.736240e-01	2.262950e-02	1	false	GAMG	3.528970e-02	3.292470e-04	5	true
158           	smoothSolver	2.049050e-04	9.876430e-06	3	4.597470e-01	1.893920e-02	1	false	GAMG	3.449850e-02	2.639330e-04	6	true
