# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
125           	smoothSolver	2.866030e-03	2.336120e-04	6	3.499080e-01	2.634430e-02	3	false	GAMG	1.968100e-01	1.527660e-03	4	true
126           	smoothSolver	2.847940e-03	2.320560e-04	6	3.361700e-01	2.380360e-02	3	false	GAMG	1.991230e-01	1.207420e-03	5	true
127           	smoothSolver	2.828640e-03	2.303840e-04	6	3.449910e-01	2.426180e-02	3	false	GAMG	2.109960e-01	1.960290e-03	5	true
128           	smoothSolver	2.809180e-03	2.287470e-04	6	3.162260e-01	2.199930e-02	3	false	GAMG	2.301500e-01	1.520950e-03	4	true
129           	smoothSolver	2.790670e-03	2.270510e-04	6	3.388820e-01	2.322020e-02	3	false	GAMG	2.282210e-01	1.433440e-03	5	true
130           	smoothSolver	2.769680e-03	2.252780e-04	6	3.527230e-01	2.104390e-02	3	false	GAMG	1.989290e-01	1.879240e-03	4	true
131           	smoothSolver	2.751840e-03	2.236550e-04	6	3.739320e-01	2.866030e-02	3	false	GAMG	2.408390e-01	1.312530e-03	5	true
132           	smoothSolver	2.732540e-03	2.219790e-04	6	3.657600e-01	2.723300e-02	3	false	GAMG	2.174880e-01	1.974650e-03	4	true
133           	smoothSolver	2.713540e-03	2.202660e-04	6	4.012540e-01	3.626030e-02	3	false	GAMG	2.363890e-01	2.168800e-03	4	true
134           	smoothSolver	2.695290e-03	2.185820e-04	6	4.313080e-01	3.234890e-02	3	false	GAMG	2.311160e-01	2.295680e-03	4	true
135           	smoothSolver	2.676440e-03	2.169990e-04	6	4.131740e-01	2.757440e-02	3	false	GAMG	2.229170e-01	2.146580e-03	5	true
136           	smoothSolver	2.657190e-03	2.152830e-04	6	3.914100e-01	2.803790e-02	3	false	GAMG	2.340280e-01	1.961590e-03	5	true
137           	smoothSolver	2.636090e-03	2.135140e-04	6	3.836420e-01	3.033230e-02	3	false	GAMG	2.221450e-01	1.320690e-03	5	true
138           	smoothSolver	2.614920e-03	2.117020e-04	6	3.610280e-01	2.470570e-02	3	false	GAMG	2.388920e-01	1.864970e-03	4	true
139           	smoothSolver	2.596130e-03	2.100120e-04	6	3.930090e-01	2.716670e-02	3	false	GAMG	2.475630e-01	1.953200e-03	4	true
140           	smoothSolver	2.578580e-03	2.084920e-04	6	3.913800e-01	2.602060e-02	3	false	GAMG	2.253180e-01	1.946030e-03	4	true
141           	smoothSolver	2.559980e-03	2.067890e-04	6	3.845250e-01	3.094500e-02	3	false	GAMG	2.486280e-01	1.689460e-03	5	true
142           	smoothSolver	2.539560e-03	2.050890e-04	6	3.606050e-01	2.877600e-02	3	false	GAMG	2.382770e-01	2.162150e-03	5	true
143           	smoothSolver	2.518850e-03	2.032690e-04	6	3.373670e-01	2.882950e-02	3	false	GAMG	2.364350e-01	1.951920e-03	5	true
144           	smoothSolver	2.497820e-03	2.015320e-04	6	3.334570e-01	2.850540e-02	3	false	GAMG	2.351360e-01	1.754100e-03	5	true
145           	smoothSolver	2.478490e-03	1.997730e-04	6	3.367410e-01	3.122040e-02	3	false	GAMG	2.083320e-01	1.117660e-03	5	true
146           	smoothSolver	2.457960e-03	1.980310e-04	6	3.478930e-01	3.089790e-02	3	false	GAMG	2.093680e-01	1.733080e-03	4	true
147           	smoothSolver	2.436820e-03	1.962410e-04	6	3.387220e-01	3.006700e-02	3	false	GAMG	1.930320e-01	1.304230e-03	5	true
148           	smoothSolver	2.419650e-03	1.946770e-04	6	3.475020e-01	3.210080e-02	3	false	GAMG	2.403200e-01	1.764020e-03	4	true
149           	smoothSolver	2.399770e-03	1.930120e-04	6	3.483980e-01	2.812230e-02	3	false	GAMG	2.082560e-01	1.278290e-03	5	true
150           	smoothSolver	2.381590e-03	1.913570e-04	6	3.427320e-01	2.720720e-02	3	false	GAMG	2.068990e-01	1.250980e-03	5	true
151           	smoothSolver	2.360340e-03	1.896650e-04	6	3.973190e-01	3.359190e-02	3	false	GAMG	2.285120e-01	1.402870e-03	5	true
152           	smoothSolver	2.340770e-03	1.878690e-04	6	3.594260e-01	2.523860e-02	3	false	GAMG	2.073910e-01	9.950920e-04	5	true
153           	smoothSolver	2.322590e-03	1.861360e-04	6	3.601660e-01	2.450910e-02	3	false	GAMG	2.167950e-01	1.235450e-03	5	true
154           	smoothSolver	2.300380e-03	1.843150e-04	6	3.768330e-01	2.302620e-02	3	false	GAMG	2.239920e-01	1.399490e-03	5	true
155           	smoothSolver	2.282510e-03	1.826780e-04	6	3.889690e-01	2.318710e-02	3	false	GAMG	1.869990e-01	1.012930e-03	5	true
156           	smoothSolver	2.261660e-03	1.809410e-04	6	3.830060e-01	2.525430e-02	3	false	GAMG	1.838230e-01	1.022950e-03	5	true
157           	smoothSolver	2.243160e-03	1.793200e-04	6	3.580730e-01	2.260920e-02	3	false	GAMG	2.020890e-01	1.930030e-03	4	true
158           	smoothSolver	2.224850e-03	1.777020e-04	6	3.701120e-01	2.563040e-02	3	false	GAMG	2.271080e-01	2.038640e-03	5	true
159           	smoothSolver	2.202290e-03	1.758420e-04	6	3.929970e-01	2.734310e-02	3	false	GAMG	2.277070e-01	1.522220e-03	5	true
160           	smoothSolver	2.183890e-03	1.741640e-04	6	3.433510e-01	2.083480e-02	3	false	GAMG	2.269400e-01	1.692460e-03	4	true
161           	smoothSolver	2.165740e-03	1.725880e-04	6	3.938400e-01	2.705210e-02	3	false	GAMG	2.189090e-01	1.568680e-03	5	true
162           	smoothSolver	2.144150e-03	1.706500e-04	6	3.635150e-01	2.739660e-02	3	false	GAMG	2.136480e-01	1.388510e-03	5	true
163           	smoothSolver	2.123310e-03	1.688620e-04	6	3.954640e-01	3.067950e-02	3	false	GAMG	2.425950e-01	1.512360e-03	5	true
164           	smoothSolver	2.103800e-03	1.671450e-04	6	4.067110e-01	2.851580e-02	3	false	GAMG	2.626820e-01	1.730560e-03	5	true
165           	smoothSolver	2.083560e-03	1.654660e-04	6	4.074680e-01	2.558050e-02	3	false	GAMG	2.594260e-01	2.465340e-03	5	true
166           	smoothSolver	2.063720e-03	1.637990e-04	6	3.802080e-01	2.758590e-02	3	false	GAMG	2.245490e-01	2.052800e-03	5	true
167           	smoothSolver	2.047580e-03	1.621510e-04	6	3.727590e-01	2.772980e-02	3	false	GAMG	2.172470e-01	2.034670e-03	5	true
168           	smoothSolver	2.028350e-03	1.606350e-04	6	3.538570e-01	2.473530e-02	3	false	GAMG	2.021220e-01	1.058770e-03	5	true
169           	smoothSolver	2.008130e-03	1.588880e-04	6	3.638570e-01	2.865700e-02	3	false	GAMG	2.128970e-01	1.458130e-03	5	true
170           	smoothSolver	1.992030e-03	1.573910e-04	6	3.720300e-01	2.637070e-02	3	false	GAMG	2.232090e-01	1.906540e-03	5	true
171           	smoothSolver	1.971740e-03	1.557430e-04	6	3.738720e-01	2.919200e-02	3	false	GAMG	2.140470e-01	1.872500e-03	5	true
172           	smoothSolver	1.952010e-03	1.541790e-04	6	3.555430e-01	2.934140e-02	3	false	GAMG	2.249090e-01	1.769870e-03	5	true
173           	smoothSolver	1.932740e-03	1.524790e-04	6	3.656420e-01	2.687660e-02	3	false	GAMG	2.588860e-01	1.476070e-03	5	true
174           	smoothSolver	1.916200e-03	1.510650e-04	6	3.657270e-01	2.977450e-02	3	false	GAMG	2.309370e-01	1.425410e-03	5	true
175           	smoothSolver	1.894610e-03	1.492820e-04	6	3.929250e-01	3.295750e-02	3	false	GAMG	2.329220e-01	2.043110e-03	5	true
176           	smoothSolver	1.877250e-03	1.477160e-04	6	3.851700e-01	3.330440e-02	3	false	GAMG	2.404320e-01	1.547860e-03	5	true
177           	smoothSolver	1.856290e-03	1.460660e-04	6	3.538710e-01	2.781420e-02	3	false	GAMG	2.311360e-01	1.979260e-03	4	true
178           	smoothSolver	1.841610e-03	1.447180e-04	6	3.995610e-01	3.535670e-02	3	false	GAMG	2.486770e-01	1.522910e-03	5	true
179           	smoothSolver	1.820610e-03	1.430110e-04	6	4.011270e-01	3.362480e-02	3	false	GAMG	2.288580e-01	1.507240e-03	5	true
180           	smoothSolver	1.803300e-03	1.413990e-04	6	4.076140e-01	3.368490e-02	3	false	GAMG	2.424440e-01	1.880950e-03	4	true
181           	smoothSolver	1.782850e-03	1.398120e-04	6	3.872250e-01	3.003130e-02	3	false	GAMG	2.039390e-01	1.726820e-03	5	true
182           	smoothSolver	1.767160e-03	1.383110e-04	6	4.143170e-01	3.251100e-02	3	false	GAMG	2.194860e-01	2.113280e-03	4	true
183           	smoothSolver	1.750330e-03	1.367720e-04	6	4.567710e-01	3.759280e-02	3	false	GAMG	2.235990e-01	1.331500e-03	5	true
184           	smoothSolver	1.731500e-03	1.352850e-04	6	4.268620e-01	3.380270e-02	3	false	GAMG	2.107760e-01	1.258250e-03	5	true
185           	smoothSolver	1.714920e-03	1.338120e-04	6	4.252530e-01	3.167730e-02	3	false	GAMG	1.976710e-01	9.224430e-04	5	true
186           	smoothSolver	1.694230e-03	1.320700e-04	6	4.147660e-01	2.990790e-02	3	false	GAMG	2.081620e-01	1.885520e-03	4	true
