# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
64            	smoothSolver	3.790290e-03	3.060610e-04	6	4.859090e-02	4.033910e-03	4	false	GAMG	6.173330e-02	4.933750e-04	4	true
65            	smoothSolver	3.761260e-03	3.042210e-04	6	5.047190e-02	3.744220e-03	4	false	GAMG	6.483870e-02	3.923200e-04	5	true
66            	smoothSolver	3.732120e-03	3.023360e-04	6	4.688780e-02	4.611140e-03	4	false	GAMG	6.760130e-02	3.303240e-04	6	true
67            	smoothSolver	3.705060e-03	3.005850e-04	6	4.228880e-02	4.064030e-03	4	false	GAMG	6.321590e-02	5.553420e-04	5	true
68            	smoothSolver	3.679160e-03	2.988490e-04	6	4.144800e-02	2.734110e-03	5	false	GAMG	6.577470e-02	6.535280e-04	5	true
69            	smoothSolver	3.652880e-03	2.970900e-04	6	4.027070e-02	2.675040e-03	5	false	GAMG	5.916980e-02	5.402510e-04	5	true
70            	smoothSolver	3.627620e-03	2.953670e-04	6	4.462780e-02	2.895050e-03	5	false	GAMG	7.825770e-02	7.214160e-04	5	true
71            	smoothSolver	3.603780e-03	2.937320e-04	6	4.108780e-02	2.805850e-03	5	false	GAMG	6.523960e-02	3.491840e-04	6	true
72            	smoothSolver	3.580840e-03	2.921290e-04	6	4.282050e-02	4.022810e-03	4	false	GAMG	6.860940e-02	5.824070e-04	5	true
73            	smoothSolver	3.558150e-03	2.905310e-04	6	4.929560e-02	4.668550e-03	4	false	GAMG	8.537110e-02	6.838340e-04	5	true
74            	smoothSolver	3.535910e-03	2.889240e-04	6	4.966420e-02	3.890060e-03	5	false	GAMG	7.714040e-02	5.423360e-04	6	true
75            	smoothSolver	3.514470e-03	2.874070e-04	6	4.801930e-02	4.800420e-03	4	false	GAMG	7.904650e-02	7.215680e-04	5	true
76            	smoothSolver	3.493110e-03	2.858800e-04	6	5.110290e-02	4.788980e-03	4	false	GAMG	8.285390e-02	6.325840e-04	5	true
77            	smoothSolver	3.472470e-03	2.844140e-04	6	4.749390e-02	3.098070e-03	5	false	GAMG	9.250560e-02	4.399390e-04	6	true
78            	smoothSolver	3.451790e-03	2.829010e-04	6	4.753660e-02	3.298700e-03	5	false	GAMG	8.855820e-02	4.147030e-04	6	true
79            	smoothSolver	3.431930e-03	2.814540e-04	6	4.433600e-02	4.231980e-03	4	false	GAMG	8.240760e-02	5.294960e-04	5	true
80            	smoothSolver	3.411380e-03	2.799570e-04	6	4.764370e-02	3.446060e-03	5	false	GAMG	9.249680e-02	7.486510e-04	5	true
81            	smoothSolver	3.391950e-03	2.784860e-04	6	5.146880e-02	4.757700e-03	4	false	GAMG	9.022530e-02	4.400540e-04	6	true
82            	smoothSolver	3.372650e-03	2.770140e-04	6	5.014080e-02	4.880410e-03	4	false	GAMG	9.515110e-02	8.313600e-04	5	true
83            	smoothSolver	3.353300e-03	2.755040e-04	6	4.723860e-02	4.650900e-03	4	false	GAMG	8.871260e-02	7.646310e-04	5	true
84            	smoothSolver	3.334500e-03	2.739970e-04	6	5.367090e-02	3.485290e-03	5	false	GAMG	8.565270e-02	8.104290e-04	5	true
